accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,heart_rate,spo2,emg_signal,ecg_signal,latitude,longitude,stroke_label,timestamp
2.771707567436627,-4.785091934873073,0.35765195387432247,117.23548071467191,195.2986445278771,-266.34568219929,119.20845138812372,90.3135455522656,3.5031758318864537,-0.7085782820899469,37.776129368314365,-122.41962055035698,1.0,0.0
4.26274333031093,1.275444067027044,-0.412159947294876,-147.57563258177805,289.21756536278235,289.85331534291157,136.9340161624942,92.83605435284662,3.950448687343827,1.3224971063140725,37.77318635703094,-122.42030226288767,1.0,0.01
0.5675192520848962,-0.7549347807001109,9.639702492460621,-5.2119337764555755,-5.420758585511235,39.61817893182061,65.05991087206286,95.6083795622571,0.5922707272233809,0.0637560542013865,37.77678963442556,-122.41981056207491,0.0,0.02
-3.9692558843810786,3.8578566789988216,0.189799339364699,194.91790977661958,214.0303643802624,256.64562674941226,138.03412639005472,90.5584421938555,4.05313811624517,1.7917658223726958,37.775045243950075,-122.4201214493432,1.0,0.03
1.4948152818674474,0.9076524440145698,1.7255484533532357,91.94189341018485,-90.54198432904501,279.6988861764501,132.07605850692647,91.34035415842297,3.9416634693275263,-0.48645281413520514,37.774978488890866,-122.41993300824963,1.0,0.04
-2.4429026911075344,2.1830769930876155,-0.16949387048829834,-58.57038550047026,-209.1134936913866,-34.95363140562404,130.84690434882177,87.6322004872408,2.9700190807000046,0.6363809722013515,37.7751116619433,-122.4193218799304,1.0,0.05
-0.6400988124451347,-0.3745051980493431,10.412445130340291,-26.62822688452518,10.746951919218132,-9.774952104241036,68.36139359475922,99.1136513668848,1.3033411149424199,0.6641536795504559,37.773717983952544,-122.41867557929527,0.0,0.06
-4.001172133327584,0.7850033108430328,0.2547561757245646,-186.94745663686575,-266.3092892346079,-251.45816995757667,139.8064153918876,92.9005535505299,5.746773807227819,-1.2271260577692058,37.776189563224165,-122.41936447756922,1.0,0.07
-1.425627418342311,-0.6839907228509695,-1.4712589855040157,-226.2260698234456,71.69156770681111,105.42076328246927,131.07804693660552,90.50015765199277,4.9617943479029565,-1.9583305553415464,37.775123919099755,-122.41993103695062,1.0,0.08
-0.6685983479439759,0.3774661326624083,10.224233008443328,-26.588425063160685,-23.072200877733682,15.449676069415426,75.59504823599937,95.99032096263049,1.2675660389735515,0.8586111487182826,37.774776312686605,-122.42037258146897,0.0,0.09
0.40239228802642674,0.08925574479727612,9.777586747430863,-7.7731643787669675,-20.14645698095982,-23.75642420480486,66.58680891066174,96.80842164540583,0.6619760749257599,0.917036662595157,37.77604590457845,-122.41825685151242,0.0,0.1
-0.0024355142340095406,1.0797583185427928,9.615789843212339,15.974631876391888,23.82710460811633,-43.40797092281935,113.6982843689429,90.10440888686234,0.8107599231995096,0.4175275199018308,37.775112036511885,-122.41904925230295,-1.0,0.11
0.6153684321715818,2.4121245311586588,1.2241328985317859,-222.8867213011319,-289.00851688105405,113.77701769186437,112.02734054743564,91.18472454799638,3.497483011874246,-0.191755871675917,37.77365537153285,-122.41674299617902,1.0,0.12
0.16009734387011032,-0.022125571766813727,-0.6139786199340074,-257.31054270932395,-246.18124175843843,-39.7957506906919,114.27576682770882,90.12221246560465,3.949403359779445,0.7374354574697438,37.77503818604777,-122.41981532152231,1.0,0.13
-3.0662545217734976,-3.891351460177129,0.47389084237201634,-33.66013379939298,-187.16797800508914,91.84699629251377,105.94639318734725,90.57379399568701,4.589795876028395,0.9523847194698793,37.77565151967369,-122.42037554652791,1.0,0.14
-3.1108406577410914,-0.7029669186811869,1.2861841818253104,205.8382502593172,12.289231214054837,216.49249360343063,100.17501709043331,85.33402186948832,5.718348655528352,0.9604059014766313,37.77559759073563,-122.4178047170055,1.0,0.15
0.9129287029351981,0.47181124982672984,10.327673129397509,26.004719966077253,-33.13367496829091,33.293446090137344,67.80852963622188,99.52805376595235,0.9204986624205388,0.9930736194241758,37.7748682288272,-122.41736214244976,0.0,0.16
-1.6212836051264568,-0.7431041018683535,9.964474844037573,92.1274664899745,-35.96788367580523,99.3800147817699,110.67945090568155,94.958292218154,0.2908075879363374,0.42686621399451896,37.77580598968936,-122.41930699361629,-1.0,0.17
1.3415223122620759,0.8209923504471133,8.517065719575077,-32.79578951176822,-38.291527682668786,-95.94482882970091,94.98261324767748,95.6209074710952,1.732573878623239,0.4548396364329018,37.775038201387076,-122.42052553399597,-1.0,0.18
-2.0175707406791723,-1.6150511169358812,8.111569211952462,45.08666192530499,-83.80704255294174,43.2350696573883,74.92968556927377,96.98979793560822,1.6775903223948914,0.2414133754661223,37.775424267096774,-122.42027097164315,-1.0,0.19
0.3713270735954375,0.07344044165741354,9.71379049055334,90.52661633703904,-19.05311988174432,1.1688497741544857,118.29162306375905,92.1397925027775,1.6493054293169591,0.24401022842950654,37.7756123564933,-122.42047862347167,-1.0,0.2
-0.5535968195750086,0.849040227794868,10.153426978136874,-31.467598935236843,-27.50699932145653,-0.5951991424010132,98.43739022477848,98.83214988352904,0.9622639173490846,0.9503309122151062,37.77291007703331,-122.41860093187748,0.0,0.21
-1.7175049636572448,2.221850416269056,0.6369048779407819,275.46331851812107,258.65818105581707,173.66198139733777,128.93266666199267,87.75793171430847,5.563815550633913,-0.36617006907387983,37.775598968800416,-122.42014285878507,1.0,0.22
1.3789851138721032,-1.3971827020865586,8.943925976407881,-1.5328807735986396,-92.72116745307608,-60.72111020883591,109.66656644334762,96.66211352707731,0.7177386719701856,-0.015184780945729892,37.77522526652644,-122.4189513275348,-1.0,0.23
-0.88035631688717,2.434218626758331,1.9291939701664091,-24.621093714031698,-156.94951302176344,265.0568231703535,124.17429076938781,86.01090356579112,4.693347561249,0.014762652819370246,37.77499986950167,-122.41824306023443,1.0,0.24
-0.9512694241926367,0.7093278022430503,9.10784969451283,-53.428758734513536,14.77875770306122,64.2452109447549,61.72773757230461,95.01043083271873,0.8156267789566853,0.13872120409253533,37.773350418935856,-122.41839948913224,-1.0,0.25
-0.43984065845680415,0.30285734320515956,9.617148180677367,45.19449293731801,12.239074179173853,20.646816036429005,71.8900862179603,97.03193397548692,0.6569610464659795,0.52388223691475,37.77487909459222,-122.41863985515185,0.0,0.26
0.4570456099584773,0.9575183878092911,8.793126896111088,44.055974841520985,35.19880932266558,41.117310043954554,89.28611946757756,93.15416699218984,0.7297043236059257,0.31840590090904314,37.77606811134424,-122.41873884097947,-1.0,0.27
-4.526636503861142,3.4848590595998172,2.0422703558426423,232.1162424133717,186.2631926885349,-75.41897670054583,109.32789399572297,92.37087251411361,3.869335422592736,-1.3165383686430336,37.774817134264154,-122.42007376186561,1.0,0.28
1.612081584981811,1.3342715224604145,9.588342002690457,54.36708038034086,76.36520837257088,61.12013260154476,96.1851400437526,92.35716291803934,1.8024904989364812,0.33189980410671804,37.77480204725402,-122.418169829412,-1.0,0.29
-0.9030474960484146,0.23653526365781435,9.57721141508011,42.605952006526174,46.17857228845306,-31.046975657721035,87.06524944879014,95.4932669403865,1.2538547510344313,0.2394706035719496,37.773785374597026,-122.42040251626956,0.0,0.3
-0.15852032753001982,-0.7462949287933861,10.06382837881168,-45.86771806969965,2.7481834904313756,38.537995513830815,93.42801499746683,99.36323918879913,1.3363215750088713,-0.034578340695760386,37.775845073267874,-122.41926325039006,0.0,0.31
4.709105243696504,-4.559619237849052,-0.6791534358537585,-172.20934978504093,153.64746883338063,84.1081425032961,104.81002673790078,89.83626200447938,5.076498676240494,1.0506968611521417,37.77620653958431,-122.41910979088158,1.0,0.32
3.061072103784236,-3.0827087331486944,-1.5307665815481168,132.72613005661216,-206.1500536931992,209.89752044794562,128.96412308969312,93.39816730055344,4.063035082086086,-0.7158810599691376,37.77481018882643,-122.41936718071462,1.0,0.33
0.9218199685844604,1.3254515184688276,8.874681167288502,53.016857265241406,-65.05040585138643,-35.47687702890815,118.46788681101364,97.91162847400334,1.1354016666879123,-0.18403868508932097,37.775646170984565,-122.42042151713586,-1.0,0.34
4.256253675808509,-3.2742589403025786,0.29214810874990615,33.404241248627464,143.78184539687277,-0.5233666504571162,110.90690341508227,86.67635690671312,4.840170949985741,0.8143843195183738,37.77398667675588,-122.41779357290207,1.0,0.35000000000000003
-3.554128638585743,3.8616201661966976,0.30613552123490156,-223.92925779979802,-22.83660551465855,206.81020701116574,135.93630311300902,87.63316112027181,5.182839663670423,-1.635395584986598,37.77536855576906,-122.41933649853533,1.0,0.36
0.43338216655112,0.5633079749347956,9.892462351141512,-49.274760103965505,-2.0864513299173746,-48.41230842394025,63.74347657714356,96.68347387987002,0.9553731697117184,-0.546141713304422,37.77550439257037,-122.42102812676181,0.0,0.37
-4.44225927872199,-3.569058488573591,0.8137491774109001,-214.6975581126424,83.8529378559669,-267.21453255917174,116.2469247709613,86.7075583279543,3.358997590829692,0.31064377119313025,37.77658636347775,-122.42003742391287,1.0,0.38
-0.3962125897710034,3.0716723847510186,-1.3867327676695562,275.7198742498516,-68.95309478729908,-95.08699447349846,134.96344601232195,90.65196049276705,4.485127024595805,0.9082227845270481,37.77372275625251,-122.41912151491945,1.0,0.39
1.6875649621749338,-3.693849626558403,1.2588341113443258,293.85068719428796,-73.59082845430476,-33.173559154658925,101.84983675535264,85.13942893864092,5.770661234746288,-1.4672490540069865,37.77621685565962,-122.41962641673135,1.0,0.4
0.784134467003722,0.011812337287561713,10.167285845164221,16.939331955627228,46.0817706771965,10.374950355196408,82.31014089212718,95.06182911356079,0.6148546782656993,-0.7991007174012845,37.775021192704784,-122.41792735592801,0.0,0.41000000000000003
1.4497937329423976,0.6306845763737098,8.717191290183267,-6.067862901917813,71.49975260342963,-40.3215364636973,115.43735875728218,91.8073993121384,1.595801175247339,-0.2753346789318526,37.77624246059529,-122.41869779238817,-1.0,0.42
-0.14312098278185592,0.8747440772704241,10.257218897740977,-21.165621909897673,13.804182403126013,-21.417424963066974,71.80447291919344,96.88516560869874,1.306306379562691,-0.8278301000096249,37.774903375974894,-122.42087137384807,0.0,0.43
